,Unnamed: 0,zpid,rentZestimate,zestimate,livingArea,bathrooms,bedrooms,yearBuilt,address,city,state,zip,latitude,longitude,square_footage,price_y,census_county_name,beds,baths_full,year_built,propertyTaxRate,pricePerSquareFoot,propertyTypeDimension,taxAnnualAmount,dateSold,pageViewCount,hasAttachedProperty,poolFeatures,flooring,hasGarage,parking,hasWaterfrontView,lotSize,appliances,communityFeatures,propertyCondition,sch_rating_avg,sch_cnt,sch_dist_avg,Individuals_taxed,Income_per_return,Cap_gain,Pension,UE_claims,Social_security,SB_income,Student_loan_ded,RE_taxes,PP_taxes,Child_credit,Earned_Inc_credit,NOI,Expenses,cap_rate,total_appliances,total_community_feat,sch_rating_zip_avg,sch_parentrating_zip_avg,sch_public_no,sch_charter_no,sch_private_no
3381,4789,14892357,1999.0,354400.0,1708.0,2.0,3.0,1993.0,171 Spivey Ridge Circle,Jonesboro,Georgia,30236,33.535282,-84.290848,1708,349900,"Henry, GA",3,2.0,1993.0,1.04,203.0,Single Family,3685.76,7/21/22,12.0,False,['None'],['Other'],True,2.0,,0.42 Acres,"['Dishwasher', 'Gas Range', 'Microwave']","['Homeowners Assoc', 'Street Lights']",Resale,5.0,3.0,3.8,41380.0,46.02105739,16.93602941,28.11746479,2.775,14.50502092,83.96,1.159310345,3.702185792,0.669724771,1.345373665,2.887320261,23988.0,8483.36,0.044311631894827,3.0,2.0,4.25,3.1666666666666665,17.0,0.0,8.0
3382,4790,14913749,2358.0,371900.0,2838.0,2.0,3.0,1995.0,146 Tara Trace,McDonough,Georgia,30252,33.515469,-84.119415,2838,425000,"Henry, GA",3,2.0,1995.0,1.04,143.0,Single Family,3867.76,6/10/22,5.0,False,,"['Tile', 'Carpet']",True,2.0,,1.05 Acres,"['Cooktop', 'Dishwasher', 'Oven']",['None'],Resale,7.333333333333333,3.0,1.0,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,28296.0,9526.96,0.0441624470588235,3.0,1.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3383,4791,14914771,2080.0,380900.0,2063.0,2.0,3.0,1994.0,120 Eastfield Court,McDonough,Georgia,30252,33.557686,-84.105209,2116,364900,"Henry, GA",3,2.0,1994.0,1.04,176.0,Single Family,3961.36,6/16/22,14.0,False,,['Other'],True,2.0,,"5,227 sqft",['Dishwasher'],['None'],Resale,6.333333333333333,3.0,2.833333333333333,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,24960.0,8953.36,0.0438658262537681,1.0,1.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3384,4792,89912610,2852.0,451400.0,3000.0,3.0,5.0,2013.0,256 Hedgewood Drive,Hampton,Georgia,30228,33.355898,-84.265883,3000,425900,"Henry, GA",5,3.0,2013.0,1.04,143.0,Single Family,4694.56,5/19/22,12.0,False,['None'],['Carpet'],True,2.0,,2.50 Acres,"['Dishwasher', 'Disposal', 'Dryer', 'Electric Cooktop', 'Electric Oven', 'Electric Range', 'Electric Water Heater', 'Microwave']",['None'],Resale,5.333333333333333,3.0,1.8,44710.0,47.21100086,8.214634146,23.86354167,2.977272727,13.22292683,40.53673469,1.103921569,3.294230769,0.787248322,1.636505682,2.81352518,34224.0,11539.36,0.0532628316506222,8.0,1.0,4.642857142857143,3.111111111111111,14.0,1.0,6.0
3385,4793,123559195,2806.0,442400.0,2561.0,3.0,4.0,2014.0,232 Sturry Drive,McDonough,Georgia,30252,33.468997,-84.06298,2561,425000,"Henry, GA",4,2.0,2014.0,1.04,176.0,Single Family,4600.96,5/2/22,11.0,False,,"['Hardwood', 'Tile', 'Carpet']",True,0.0,,0.40 Acres,"['Dishwasher', 'Microwave', 'Oven/Range (Combo)']","['Pool', 'Sidewalks', 'Street Lights']",Resale,7.333333333333333,3.0,0.8999999999999999,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,33672.0,11335.36,0.0525568,3.0,3.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3386,4794,14907006,1999.0,325000.0,1898.0,3.0,3.0,1990.0,24 Copeland Lane,Stockbridge,Georgia,30281,33.559811,-84.190956,1898,320000,"Henry, GA",3,2.0,1990.0,1.04,161.0,Single Family,3380.0,5/4/22,7.0,False,['Above Ground'],"['Carpet', 'Hardwood']",True,2.0,,1 Acres,"['Dishwasher', 'Electric Oven', 'Refrigerator']",['None'],Resale,4.0,3.0,1.1,61250.0,48.71752421,8.056561086,25.40993266,3.006896552,13.66584699,29.034,1.147222222,3.388888889,0.741052632,1.621830209,2.673595506,23988.0,8177.6,0.0494075,3.0,1.0,4.6875,4.24,16.0,0.0,24.0
3387,4795,71367302,1831.0,294583.0,1661.0,3.0,3.0,2002.0,1012 Gloria Grand Boulevard,McDonough,Georgia,30252,33.437,-84.003212,1661,350000,"Henry, GA",3,2.0,2002.0,1.04,182.0,Single Family,3063.6632,2/16/22,1582.0,False,,"['Tile', 'Carpet', 'Laminate', 'Vinyl']",True,2.0,,"4,486 sqft","['Microwave', 'Oven/Range (Combo)']","['Pool', 'Tennis Court(s)']",Resale,7.0,3.0,2.333333333333333,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,21972.0,7458.0632,0.0414683908571428,2.0,2.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3388,4796,58505029,2359.0,369800.0,2945.0,3.0,4.0,1997.0,300 Westover Court,McDonough,Georgia,30253,33.431702,-84.194542,2945,375800,"Henry, GA",4,2.0,1997.0,1.04,119.0,Single Family,3845.92,5/16/22,2.0,False,['None'],"['Carpet', 'Ceramic Tile', 'Hardwood']",False,0.0,,"1,742 sqft","['Dishwasher', 'Double Oven', 'Dryer', 'Electric Range', 'Microwave', 'Refrigerator', 'Washer']",['None'],Resale,4.333333333333333,3.0,2.4333333333333336,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,28308.0,9507.52,0.0500278871740287,7.0,1.0,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3389,4797,14910528,4020.0,636200.0,2217.0,3.0,3.0,1958.0,804 Hemphill Road,Stockbridge,Georgia,30281,33.554409,-84.16066,2515,630000,"Henry, GA",3,3.0,1958.0,1.04,275.0,Single Family,6616.48,6/1/22,10.0,False,['None'],"['Ceramic Tile', 'Hardwood']",True,4.0,True,21.49 Acres,['Other'],['None'],Updated/Remodeled,5.666666666666667,3.0,0.7333333333333334,61250.0,48.71752421,8.056561086,25.40993266,3.006896552,13.66584699,29.034,1.147222222,3.388888889,0.741052632,1.621830209,2.673595506,48240.0,16264.48,0.0507547936507936,1.0,1.0,4.6875,4.24,16.0,0.0,24.0
3390,4798,2064328232,2676.23,443213.11,2981.0,4.0,5.0,2022.0,109 Expedition Drive,Ellenwood,Georgia,30294,33.636349,-84.253616,2981,435605,"Henry, GA",5,4.0,2022.0,0.66,148.0,Single Family,2925.2065260000004,7/8/22,34.0,False,,"['Carpet', 'Vinyl']",True,0.0,,"1,829 sqft","['Electric Water Heater', 'Dishwasher', 'Disposal', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator', 'Stainless Steel Appliance(s)']","['Sidewalks', 'Street Lights']",New Construction,5.666666666666667,3.0,6.733333333333333,38660.0,43.29589361,5.260227273,24.50899743,3.142222222,11.86262626,22.22619048,1.184466019,2.848754448,0.812883436,1.445439469,2.769565217,32114.76,9348.158526,0.0522643254186705,7.0,2.0,4.0,3.8181818181818183,3.0,2.0,12.0
3391,4804,58501193,2791.0,441700.0,2627.0,4.0,4.0,2001.0,134 Courts of Hampton,Hampton,Georgia,30228,33.41544,-84.25782,2627,427000,"Henry, GA",4,3.0,2001.0,1.04,161.0,Single Family,4593.68,6/6/22,9.0,False,['None'],"['Carpet', 'Ceramic Tile', 'Hardwood']",True,3.0,,"4,356 sqft",['Microwave'],['Other'],Resale,4.666666666666667,3.0,2.1,44710.0,47.21100086,8.214634146,23.86354167,2.977272727,13.22292683,40.53673469,1.103921569,3.294230769,0.787248322,1.636505682,2.81352518,33492.0,11292.080000000002,0.0519904449648711,1.0,1.0,4.642857142857143,3.111111111111111,14.0,1.0,6.0
3392,4805,58505402,2630.0,414800.0,2478.0,3.0,4.0,2000.0,144 Wyckliffe Drive,Locust Grove,Georgia,30248,33.370125,-84.189583,2478,389900,"Henry, GA",4,2.0,2000.0,1.04,157.0,Single Family,4313.92,4/29/22,8.0,False,,"['Hardwood', 'Tile']",True,0.0,,1 Acres,"['Gas Water Heater', 'Dishwasher', 'Ice Maker', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator']",['None'],Resale,5.0,3.0,0.8000000000000002,27060.0,59.12861423,10.3032967,25.94067797,2.813636364,14.74068966,38.8,1.0696,3.594339623,0.748351648,2.034851936,2.703103448,31560.0,10625.92,0.053690895101308,6.0,1.0,4.777777777777778,4.0,9.0,0.0,8.0
3393,4806,87832667,3429.0,543100.0,3214.0,5.0,4.0,2006.0,4103 Alayna Lee Circle,McDonough,Georgia,30252,33.438107,-84.067963,3214,499900,"Henry, GA",4,4.0,2006.0,1.04,162.0,Single Family,5648.24,6/8/22,14.0,False,,"['Hardwood', 'Carpet']",True,0.0,,0.64 Acres,"['Dishwasher', 'Microwave', 'Oven', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']",['Sidewalks'],Resale,7.333333333333333,3.0,1.5666666666666669,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,41148.0,13877.84,0.0545512302460492,5.0,1.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3394,4807,2064396349,2745.0,533471.79,3661.0,4.0,5.0,2022.0,118 Canal Street #134,Hampton,Georgia,30228,33.408339,-84.304412,3661,535015,"Henry, GA",5,4.0,2022.0,1.04,146.0,Single Family,5548.106616000001,9/22/22,2.0,False,,"['Carpet', 'Hardwood', 'Tile']",True,3.0,True,,"['Cooktop', 'Disposal', 'Double Oven', 'Gas Water Heater', 'Stainless Steel Appliance(s)']","['Gated', 'Playground', 'Pool', 'Sidewalks', 'Street Lights']",New Construction,5.333333333333333,3.0,2.733333333333333,44710.0,47.21100086,8.214634146,23.86354167,2.977272727,13.22292683,40.53673469,1.103921569,3.294230769,0.787248322,1.636505682,2.81352518,32940.0,12136.106616,0.0388846918011644,5.0,5.0,4.642857142857143,3.111111111111111,14.0,1.0,6.0
3395,4811,2064730741,2761.69,504705.48,3345.0,3.0,5.0,2021.0,396 Traditions Lane #162,Hampton,Georgia,30228,33.408339,-84.304412,3345,432187,"Henry, GA",5,3.0,2021.0,1.04,149.0,Single Family,5248.936992,8/12/22,0.0,False,,['Tile'],True,2.0,,0.50 Acres,"['Gas Water Heater', 'Dishwasher', 'Double Oven', 'Disposal', 'Ice Maker', 'Oven', 'Stainless Steel Appliance(s)']","['Playground', 'Sidewalks']",Under Construction,6.0,3.0,1.2,44710.0,47.21100086,8.214634146,23.86354167,2.977272727,13.22292683,40.53673469,1.103921569,3.294230769,0.787248322,1.636505682,2.81352518,33140.28,11876.992992,0.049199274869443,7.0,2.0,4.642857142857143,3.111111111111111,14.0,1.0,6.0
3396,4815,2064338698,2659.43,435058.76,2525.0,3.0,5.0,2022.0,155 Orleans Boulevard #01,McDonough,Georgia,30253,33.434012,-84.202704,2525,426440,"Henry, GA",5,3.0,2022.0,1.04,173.0,Single Family,4524.611104,,48.0,False,,"['Carpet', 'Vinyl']",True,0.0,,1.30 Acres,"['Dishwasher', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']",['None'],Under Construction,4.333333333333333,3.0,2.566666666666667,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,31913.16,10907.243104,0.0492587864553043,4.0,1.0,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3397,4816,2064336308,2691.01,431953.72,2525.0,3.0,5.0,2022.0,490 Thurman Road #LOT 02,Stockbridge,Georgia,30281,33.594222,-84.221381,2525,426440,"Henry, GA",5,3.0,2022.0,1.04,174.0,Single Family,4492.318688,8/26/22,9.0,False,,"['Carpet', 'Vinyl']",True,0.0,,1 Acres,"['Dishwasher', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']",['None'],New Construction,4.0,3.0,2.266666666666666,61250.0,48.71752421,8.056561086,25.40993266,3.006896552,13.66584699,29.034,1.147222222,3.388888889,0.741052632,1.621830209,2.673595506,32292.120000000003,10950.742688000002,0.0500454397148485,4.0,1.0,4.6875,4.24,16.0,0.0,24.0
3398,4817,2064337615,2552.0,477036.78,2890.0,3.0,5.0,2022.0,125 Orleans Boulevard #LOT 03,McDonough,Georgia,30253,33.433,-84.202715,2890,458940,"Henry, GA",5,3.0,2022.0,1.04,165.0,Single Family,4961.182512,9/26/22,37.0,False,,"['Carpet', 'Vinyl']",True,0.0,,1.30 Acres,"['Dishwasher', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']",['None'],Under Construction,4.333333333333333,3.0,2.5333333333333337,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,30624.0,11085.982512,0.0425720518760622,4.0,1.0,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3399,4818,2064337171,2662.72,476574.31,2859.0,3.0,5.0,2022.0,460 Thurman Road #LOT 01,Stockbridge,Georgia,30281,33.593191,-84.221474,2859,456940,"Henry, GA",5,3.0,2022.0,1.04,167.0,Single Family,4956.372824,8/26/22,11.0,False,,"['Carpet', 'Vinyl']",True,0.0,,1 Acres,"['Dishwasher', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']",['None'],New Construction,4.0,3.0,2.266666666666666,61250.0,48.71752421,8.056561086,25.40993266,3.006896552,13.66584699,29.034,1.147222222,3.388888889,0.741052632,1.621830209,2.673595506,31952.64,11346.900824,0.0450950653827636,4.0,1.0,4.6875,4.24,16.0,0.0,24.0
3400,4819,2064336122,1687.05,281023.0,1127.28,1.925,2.63,1983.87,451 Patillo Road #LOT 03,Stockbridge,Georgia,30281,33.593663,-84.213946,2890,458940,"Henry, GA",5,3.0,2022.0,1.04,,Home Type Unknown,2922.6392,,1.0,False,,,False,0.0,,,,,,5.333333333333333,3.0,2.533333333333333,61250.0,48.71752421,8.056561086,25.40993266,3.006896552,13.66584699,29.034,1.147222222,3.388888889,0.741052632,1.621830209,2.673595506,20244.6,6971.5592,0.0289210807512964,,,4.6875,4.24,16.0,0.0,24.0
3401,4820,2064337786,2552.0,476666.78,2859.0,3.0,5.0,2022.0,145 Orleans Boulevard #LOT 02,McDonough,Georgia,30253,33.433675,-84.202708,2859,455440,"Henry, GA",5,3.0,2022.0,1.04,166.0,Single Family,4957.334512,9/23/22,47.0,False,,"['Carpet', 'Vinyl']",True,0.0,,1.30 Acres,"['Dishwasher', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']",['None'],New Construction,4.333333333333333,3.0,2.5333333333333337,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,30624.0,11082.134512,0.042907661795187,4.0,1.0,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3402,4821,88812861,2249.0,341300.0,1944.0,3.0,4.0,2019.0,225 Emporia Loop,McDonough,Georgia,30253,33.452985,-84.185374,1944,400000,"Henry, GA",4,2.0,2019.0,1.04,206.0,Single Family,3549.52,5/4/22,5.0,False,['None'],"['Carpet', 'Vinyl']",True,2.0,,"4,286 sqft",['Microwave'],['Other'],Resale,4.0,3.0,2.1333333333333333,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,26988.0,8947.12,0.0451021999999999,1.0,1.0,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3403,4822,88818358,2658.0,421200.0,3128.0,4.0,5.0,2017.0,2103 Lennox Lane,Mc Donough,Georgia,30253,33.410023,-84.187145,3128,400000,"Henry, GA",5,4.0,2017.0,1.04,129.0,Single Family,4380.48,6/17/22,8.0,False,['None'],"['Carpet', 'Hardwood', 'Vinyl']",True,2.0,,"6,534 sqft","['Dishwasher', 'Disposal', 'ENERGY STAR Qualified Appliances', 'Gas Range', 'Gas Water Heater', 'Microwave', 'Self Cleaning Oven']","['Clubhouse', 'Dog Park', 'Fitness Center', 'Homeowners Assoc', 'Near Schools', 'Near Shopping', 'Near Trails/Greenway', 'Park', 'Playground', 'Pool', 'Sidewalks', 'Street Lights']",Resale,4.333333333333333,3.0,2.033333333333333,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,31896.0,10759.68,0.0528408,7.0,12.0,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3404,4823,14909718,2250.0,312300.0,3136.0,3.0,4.0,1990.0,295 Birch Creek Circle,McDonough,Georgia,30253,33.429028,-84.202515,2382,370000,"Henry, GA",4,2.0,1990.0,1.04,103.0,Single Family,3247.92,2/28/22,1851.0,False,,"['Tile', 'Carpet', 'Vinyl']",True,2.0,,1.17 Acres,"['Microwave', 'Oven/Range (Combo)']",['None'],Resale,4.333333333333333,3.0,2.333333333333333,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,27000.0,8647.92,0.0496002162162162,2.0,1.0,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3405,4824,14921022,1799.0,290800.0,1495.0,2.0,3.0,1968.0,775 Mount Bethel Road,McDonough,Georgia,30252,33.445881,-84.00161,1495,305000,"Henry, GA",3,2.0,1968.0,1.04,185.0,Single Family,3024.32,6/22/22,8.0,False,,['Hardwood'],True,2.0,,1.25 Acres,"['Dishwasher', 'Refrigerator']",['None'],Resale,7.0,3.0,2.5,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,21588.0,7341.92,0.0467084590163934,2.0,1.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3406,4825,14914818,2299.0,378200.0,2984.0,3.0,5.0,1980.0,3877 Airline Road,McDonough,Georgia,30252,33.545874,-84.089556,3216,400000,"Henry, GA",5,3.0,1980.0,1.04,93.0,Single Family,3933.28,12/29/20,12.0,False,,['Tile'],False,2.0,,1.18 Acres,"['Dishwasher', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']",['None'],"Updated/Remodeled,Resale",7.0,3.0,3.333333333333333,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,27588.0,9450.88,0.0453427999999999,3.0,1.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3407,4826,58498632,2300.0,403700.0,2756.0,3.0,4.0,1999.0,312 Oak Creek Way,Ellenwood,Georgia,30294,33.642021,-84.265244,2756,420000,"Henry, GA",4,2.0,1999.0,1.04,139.0,Single Family,4198.48,6/6/22,17.0,False,['None'],"['Carpet', 'Ceramic Tile', 'Vinyl']",True,2.0,,"3,049 sqft",['Other'],['Other'],Resale,4.666666666666667,3.0,4.9,38660.0,43.29589361,5.260227273,24.50899743,3.142222222,11.86262626,22.22619048,1.184466019,2.848754448,0.812883436,1.445439469,2.769565217,27600.0,9718.48,0.0425750476190476,1.0,1.0,4.0,3.8181818181818183,3.0,2.0,12.0
3408,4827,14916833,1794.0,294000.0,1210.0,2.0,3.0,1997.0,231 Mandy Court,McDonough,Georgia,30252,33.52692,-84.065277,1210,300000,"Henry, GA",3,2.0,1997.0,1.04,233.0,Single Family,3057.6,6/23/22,4.0,False,,"['Hardwood', 'Carpet']",True,2.0,,"4,791 sqft",['Other'],['None'],Resale,7.0,3.0,3.466666666666667,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,21528.0,7363.200000000001,0.047216,1.0,1.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3409,4828,14918226,2102.0,348300.0,2300.0,2.0,4.0,1988.0,950 Old Jackson Road,Locust Grove,Georgia,30248,33.408025,-84.079337,2076,319900,"Henry, GA",4,2.0,1988.0,1.04,151.0,Single Family,3622.32,3/12/18,26.0,False,,"['Tile', 'Carpet', 'Hardwood']",False,0.0,,2.81 Acres,['Dishwasher'],,,4.333333333333333,3.0,3.2999999999999994,27060.0,59.12861423,10.3032967,25.94067797,2.813636364,14.74068966,38.8,1.0696,3.594339623,0.748351648,2.034851936,2.703103448,25224.0,8667.12,0.0517564238824632,1.0,,4.777777777777778,4.0,9.0,0.0,8.0
3410,4829,14924324,2015.0,301500.0,1818.0,2.0,3.0,1986.0,116 Meadow Ridge Court,Stockbridge,Georgia,30281,33.550442,-84.245758,1818,300000,"Henry, GA",3,2.0,1986.0,1.04,160.0,Single Family,3135.6,6/8/22,8.0,False,['None'],"['Carpet', 'Ceramic Tile']",True,2.0,,0.56 Acres,"['Dishwasher', 'Gas Oven']","['Near Schools', 'Near Shopping', 'Street Lights']",Resale,3.6666666666666665,4.0,1.8,61250.0,48.71752421,8.056561086,25.40993266,3.006896552,13.66584699,29.034,1.147222222,3.388888889,0.741052632,1.621830209,2.673595506,24180.0,7971.6,0.054028,2.0,3.0,4.6875,4.24,16.0,0.0,24.0
3411,4830,88810391,2394.0,368500.0,2468.0,3.0,4.0,2019.0,145 Emporia Loop,Mc Donough,Georgia,30253,33.452445,-84.187508,2468,392900,"Henry, GA",4,2.0,2019.0,1.04,162.0,Single Family,3832.4,5/10/22,6.0,False,,"['Hardwood', 'Carpet']",True,0.0,,"4,356 sqft","['Dishwasher', 'Microwave', 'Oven/Range (Combo)']","['Playground', 'Pool', 'Tennis Court(s)']",Resale,4.0,3.0,2.1666666666666665,56230.0,56.98063321,22.28136364,26.10555556,2.934,14.45488215,94.57196262,1.144244604,3.75659824,0.840641711,1.709070295,2.72617866,28728.0,9578.0,0.048740137439552,3.0,3.0,4.333333333333333,3.7333333333333334,10.0,1.0,32.0
3412,4831,2064734631,2620.98,448673.51,2979.0,4.0,4.0,2022.0,1544 Stinson Lane Street #PHASE II 88,Locust Grove,Georgia,30248,33.4008,-84.0428,2979,438260,"Henry, GA",4,3.0,2022.0,1.18,149.0,Single Family,5294.347417999999,6/30/22,2.0,False,,"['Carpet', 'Hardwood', 'Tile']",True,2.0,,0.25 Acres,"['Dishwasher', 'Electric Water Heater', 'Ice Maker', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']","['Lake', 'Playground', 'Pool', 'Street Lights']",New Construction,3.6666666666666665,3.0,4.266666666666667,27060.0,59.12861423,10.3032967,25.94067797,2.813636364,14.74068966,38.8,1.0696,3.594339623,0.748351648,2.034851936,2.703103448,31451.76,11584.699418,0.0453316765892392,6.0,4.0,4.777777777777778,4.0,9.0,0.0,8.0
3413,4833,2064417576,2537.54,446794.77,3185.0,3.0,5.0,2022.0,1525 Stinson Lane #PHASE II LOT 45,Locust Grove,Georgia,30248,33.4008,-84.0428,3185,439300,"Henry, GA",5,3.0,2022.0,1.18,139.0,Single Family,5272.178286,6/27/22,1.0,False,,"['Carpet', 'Laminate']",True,0.0,,0.25 Acres,"['Electric Water Heater', 'Cooktop', 'Dishwasher', 'Ice Maker', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']","['Lake', 'Playground', 'Sidewalks', 'Street Lights']",New Construction,3.6666666666666665,3.0,4.266666666666667,27060.0,59.12861423,10.3032967,25.94067797,2.813636364,14.74068966,38.8,1.0696,3.594339623,0.748351648,2.034851936,2.703103448,30450.48,11362.274286,0.0434514129615297,7.0,4.0,4.777777777777778,4.0,9.0,0.0,8.0
3414,4835,14915328,2252.0,532982.69,2573.0,3.0,3.0,1992.0,1097 Turner Church Road,McDonough,Georgia,30252,33.4683,-84.109917,2855,575000,"Henry, GA",3,2.0,1992.0,1.04,214.0,Single Family,5543.019976,9/9/22,141.0,False,,"['Hardwood', 'Tile']",True,0.0,True,6 Acres,"['Electric Water Heater', 'Dryer', 'Washer', 'Cooktop', 'Dishwasher', 'Double Oven', 'Disposal', 'Ice Maker', 'Microwave', 'Oven', 'Refrigerator', 'Stainless Steel Appliance(s)']",['None'],Resale,7.0,3.0,2.866666666666667,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,27024.0,10947.819976,0.0279585739547826,12.0,1.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3415,4836,58507206,2875.0,453400.0,3200.0,3.0,4.0,2001.0,535 Brook Hollow Drive,McDonough,Georgia,30252,33.541519,-84.119598,2537,450000,"Henry, GA",4,3.0,2001.0,1.04,134.0,Single Family,4715.36,5/6/22,2.0,False,"['In Ground', 'Salt Water']","['Hardwood', 'Carpet']",True,6.0,,,"['Dishwasher', 'Microwave', 'Oven/Range (Combo)']","['Sidewalks', 'Street Lights']",Resale,6.333333333333333,3.0,2.2,46160.0,72.04504262,16.58044444,29.83303965,3.167567568,15.6369863,65.61401869,1.175,4.089518414,0.65801105,2.244764398,2.63968254,34500.0,11615.36,0.0508547555555555,3.0,2.0,6.444444444444445,4.333333333333333,9.0,0.0,8.0
3416,4837,58499711,3210.0,490100.0,3871.0,4.0,5.0,2001.0,476 Whitewater Trail,Stockbridge,Georgia,30281,33.582226,-84.241402,4402,500000,"Henry, GA",5,3.0,2001.0,1.04,127.0,Single Family,5097.04,6/15/17,18.0,False,,"['Other', 'Carpet', 'Hardwood']",False,0.0,,"3,049 sqft","['Dishwasher', 'Microwave']",,,4.0,3.0,3.133333333333333,61250.0,48.71752421,8.056561086,25.40993266,3.006896552,13.66584699,29.034,1.147222222,3.388888889,0.741052632,1.621830209,2.673595506,38520.0,12801.04,0.05143792,2.0,,4.6875,4.24,16.0,0.0,24.0
3417,4838,71365678,2955.0,466900.0,2669.0,3.0,4.0,2003.0,500 Soho Place,Locust Grove,Georgia,30248,33.370174,-84.193115,2669,449900,"Henry, GA",4,3.0,2003.0,1.04,165.0,Single Family,4855.76,5/18/22,12.0,False,,"['Hardwood', 'Carpet', 'Vinyl']",True,4.0,,0.51 Acres,"['Electric Water Heater', 'Dishwasher', 'Ice Maker', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator']",['None'],Resale,5.0,3.0,0.6666666666666666,27060.0,59.12861423,10.3032967,25.94067797,2.813636364,14.74068966,38.8,1.0696,3.594339623,0.748351648,2.034851936,2.703103448,35460.0,11947.76,0.0522610357857301,6.0,1.0,4.777777777777778,4.0,9.0,0.0,8.0
3418,4839,71369830,2926.0,445000.0,5006.0,4.0,6.0,2005.0,371 Bridgemill Lane,Hampton,Georgia,30228,33.400959,-84.27829,2683,410000,"Henry, GA",6,4.0,2005.0,1.04,1.0,Single Family,4628.0,5/26/22,768.0,False,,['Tile'],False,2.0,,,"['Dishwasher', 'Range / Oven', 'Refrigerator']",,,5.333333333333333,3.0,2.2666666666666666,44710.0,47.21100086,8.214634146,23.86354167,2.977272727,13.22292683,40.53673469,1.103921569,3.294230769,0.787248322,1.636505682,2.81352518,35112.0,11650.4,0.0572234146341463,3.0,,4.642857142857143,3.111111111111111,14.0,1.0,6.0
